provider_id,given_name,family_name,npi_number,primary_taxonomy,practice_name,address_street,address_city,address_state,address_zip,place_id,phone_primary,phone_alt,email,license_number,license_state,license_status,last_validated_at,validated_by,overall_confidence,created_at,updated_at
0c5bc191-6a85-432b-81f7-3b282ebc50e0,John,Ramirez,3411670595,208800000X,Ramirez Urology,6677 Park Ave,Anytown,IA,56288,ChIJ90910775955171020294,508-972-9624,,john.ramirez@gmail.com,C458553,IA,suspended,2025-04-28 04:48:28,validation_agent_003,0.2,2025-09-25 04:48:28,2025-09-25 04:48:28
e7c30e8d-6515-4408-b84f-7603c5f1d333,Anthony,Martinez,5568090413,208800000X,Martinez Urology,5203 Oak Ave,Anytown,CO,97808,ChIJ14014054449453734444,555-123-456,,test@domain,A737506,CO,active,2025-06-23 04:48:28,validation_agent_006,0.6,2025-09-25 04:48:28,2025-09-25 04:48:28
c063a51d-814b-4da8-bd3f-e299ac938fa9,Barbara,Walker,0190374025,207K00000X,Walker Allergy & Immunology,389 Medical Plaza,Anytown,NJ,46884,ChIJ32277134371504233589,399-546-8064,,barbara.walker@outlook.com,B648962,NJ,active,2025-08-25 04:48:28,validation_agent_004,0.78,2025-09-25 04:48:28,2025-09-25 04:48:28
effc4dc3-0591-474a-9eb4-7807161dcf0b,Betty,White,4892085692,208400000X,White Radiology,337 Park Ave,Anytown,VA,92363,ChIJ51830842934095324325,555-000-0000,,betty.white@gmail.com,C887414,VA,active,2025-01-09 04:48:28,validation_agent_009,0.68,2025-09-25 04:48:28,2025-09-25 04:48:28
9980ff5f-9394-4bee-be04-77f8d334878f,Michael,Walker,3600120526,207T00000X,Walker Orthopedic Surgery,4334 Broadway,Anytown,WY,38355,ChIJ72008768596768496412,875-960-1960,,test@domain,A376864,WY,active,2025-08-05 04:48:28,validation_agent_007,0.68,2025-09-25 04:48:28,2025-09-25 04:48:28
058e9724-949d-4518-9927-bc7af3aab7f2,Carol,Moore,6008849690,208300000X,Moore Psychiatry,3882 Pine St,San Jose,CA,88988,ChIJ97552620709049323818,322-709-3034,,carol.moore@outlook.com,B291862,CA,expired,2025-05-26 04:48:28,validation_agent_010,0.49,2025-09-25 04:48:28,2025-09-25 04:48:28
f697dd9b-fbbb-4f10-893a-cb5d8868249d,Sandra,Nguyen,1111111111,208800000X,Nguyen Urology,934 Second Ave,Anytown,DE,20132,ChIJ59186586666972197203,739-218-9701,,sandra.nguyen@outlook.com,B325782,DE,active,2024-10-10 04:48:28,validation_agent_005,0.26,2025-09-25 04:48:28,2025-09-25 04:48:28
40e08aa8-295e-4d21-b74d-135b8cbda5c0,Dr. Lisa,Smith,4896881109,207U00000X,Smith Urology,3247 Pine St (MOVED),Anytown,AL,47236,ChIJ94387113848166002704,404-372-8397,790-960-5541,dr.lisa.smith@gmail.com,C886518,AL,active,2025-03-28 04:48:28,validation_agent_008,0.55,2025-09-25 04:48:28,2025-09-25 04:48:28
14a2ff81-4af2-4fa8-ae6b-3074b4132afa,Helen,Moore,0185229852,207K00000X,Moore Allergy & Immunology,1262 First St,Anytown,ID,41245,ChIJ53897858033546812048,554-866-7805,,helen.moore@outlook.com,,ID,,2025-05-30 04:48:28,validation_agent_001,0.5,2025-09-25 04:48:28,2025-09-25 04:48:28
42631de9-d26f-4ffb-9505-1272b6f532a7,Joseph,Ramirez,DUPLICATE_87,207Q00000X,Ramirez Family Medicine,9011 Health Center Way,Raleigh,NC,81347,ChIJ85587263096684910563,839-919-5779,404-944-5517,joseph.ramirez@yahoo.com,C137490,NC,active,2025-01-27 04:48:28,validation_agent_008,0.1,2025-09-25 04:48:28,2025-09-25 04:48:28
143952e5-e71d-4d9d-8be6-d4bfc02a68b2,Helen,Jackson,2875093519,207R00000X,Jackson Internal Medicine,9952 Park Ave,Orlando,FL,37872,ChIJ21569050751787789819,571-875-5964,534-470-3449,helen.jackson@yahoo.com,B696450,FL,suspended,2025-06-29 04:48:28,validation_agent_004,0.29,2025-09-25 04:48:28,2025-09-25 04:48:28
707c4d62-fb36-4f92-95a5-d28b8247f806,John,Thompson,9296365059,207Z00000X,Thompson Pathology,289 Elm St,Anytown,NM,78988,ChIJ63220775585101732461,555-1234-567,,john.thompson@gmail.com,B953191,NM,active,2025-08-12 04:48:28,validation_agent_006,0.34,2025-09-25 04:48:28,2025-09-25 04:48:28
700e85e1-561b-49c9-8319-aa75e36beba6,Joshua,Allen,2591648754,207V00000X,Allen Obstetrics & Gynecology,5600 Main St,Anytown,KY,69147,ChIJ10277478062068831874,388-251-5495,966-483-9094,joshua.allen@yahoo.com,C130571,KY,active,2024-12-04 04:48:28,validation_agent_010,0.9,2025-09-25 04:48:28,2025-09-25 04:48:28
bdd2f9f2-431d-4b62-a9ca-86a40128e060,Jennifer,Ramirez,0083509262,207N00000X,Ramirez Dermatology,7704 Main St,Anytown,OR,30902,ChIJ64048129203529113315,555-1234-567,,jennifer.ramirez@gmail.com,A495419,OR,active,2025-02-27 04:48:28,validation_agent_006,0.68,2025-09-25 04:48:28,2025-09-25 04:48:28
c0368238-33d1-4fde-bbcf-b88c3bb749b0,Paul,Walker,6600343953,207Y00000X,Walker Otolaryngology,5858 First St,Anytown,IA,63481,ChIJ97156766743332536829,958-224-6299,418-702-9909,test@,C327378,IA,active,2025-08-22 04:48:28,validation_agent_005,0.61,2025-09-25 04:48:28,2025-09-25 04:48:28
d780b890-289c-49ee-b39f-aeaa6422ce42,Richard,Lewis,1620698298,207X00000X,Lewis Orthopedic Surgery,9953 Medical Center Dr,Anytown,SC,16528,ChIJ37208119102134278032,883-997-2842,,richard.lewis@yahoo.com,A276688,SC,expired,2024-11-09 04:48:28,validation_agent_007,0.59,2025-09-25 04:48:28,2025-09-25 04:48:28
5024a64a-b3e4-4728-b379-be8943279e1d,Anthony,Harris,1111111111,208000000X,Harris Pediatrics,7713 Medical Plaza,Anytown,MS,54508,ChIJ85783273097474394169,538-340-9822,636-643-2678,anthony.harris@outlook.com,A479891,MS,active,2024-12-30 04:48:28,validation_agent_008,0.22,2025-09-25 04:48:28,2025-09-25 04:48:28
61feda24-bdb4-4116-bfdf-f23bf2947acc,Robert,King,4278686054,207W00000X,King Ophthalmology,8532 Oak Ave (MOVED),Austin,TX,96921,ChIJ86698561411116146797,485-354-6064,,robert.king@outlook.com,A362787,TX,active,2025-08-17 04:48:28,validation_agent_008,0.41,2025-09-25 04:48:28,2025-09-25 04:48:28
fa423855-0397-4c16-a5ea-ca2ad3319c14,Ruth,Lee,1277913358,208200000X,Lee Plastic Surgery,7895 First St,Anytown,ID,42358,ChIJ54294056965820996912,625-995-1512,992-840-3361,ruth.lee@yahoo.com,,ID,,2025-07-14 04:48:28,validation_agent_010,0.43,2025-09-25 04:48:28,2025-09-25 04:48:28
b7ea9f1b-1153-4b77-a95d-93a420d77fdc,Anthony,Sanchez,DUPLICATE_97,208300000X,Sanchez Psychiatry,6227 Second Ave,Sacramento,CA,89641,ChIJ40807257015496727253,357-385-7841,,anthony.sanchez@yahoo.com,C620014,CA,active,2025-06-07 04:48:28,validation_agent_006,0.22,2025-09-25 04:48:28,2025-09-25 04:48:28
5267c531-7053-43ae-8639-349a97e38568,Dr. David,Moore,0254992888,208000000X,Moore Pediatrics,9012 Park Ave,Anytown,KS,12244,ChIJ75900658135639039469,545-499-7787,,dr.david.moore@outlook.com,C965480,KS,suspended,2025-07-09 04:48:28,validation_agent_007,0.22,2025-09-25 04:48:28,2025-09-25 04:48:28
c00241b0-bb41-4982-bb2b-9a4c175e915d,David,Anderson,5927960579,207R00000X,Anderson Internal Medicine,308 Health Center Way,Anytown,ME,46196,ChIJ88017470799646402162,(555) 123-4567,,david.anderson@yahoo.com,A865425,ME,suspended,2025-04-04 04:48:28,validation_agent_004,0.26,2025-09-25 04:48:28,2025-09-25 04:48:28
58d5f9c6-518c-43ed-8fc2-bbfe0615aedc,Joshua,Young,1405311585,208200000X,Young Plastic Surgery,7844 Elm St,Anytown,MA,24873,ChIJ21266087347139247784,261-477-7858,,joshua.young@gmail.com,C344933,MA,active,2025-01-19 04:48:28,validation_agent_005,0.87,2025-09-25 04:48:28,2025-09-25 04:48:28
d0b9f625-2686-41ca-9eab-eb7b5c637e0a,Donald,Lopez,4790189265,207T00000X,Lopez Orthopedic Surgery,2003 Health Center Way,Anytown,AR,70031,ChIJ57622412714444566559,999-999-9999,,donald.lopez@yahoo.com,C678149,AR,active,2025-09-03 04:48:28,validation_agent_001,0.41,2025-09-25 04:48:28,2025-09-25 04:48:28
04f01512-2f55-4f20-9a35-832671375830,Dr. Robert,Thompson,0587093656,207Z00000X,Thompson Pathology,7583 Park Ave,Raleigh,NC,92246,ChIJ17505952442637526758,691-599-6987,,test@,C560709,NC,active,2025-01-10 04:48:28,validation_agent_008,0.53,2025-09-25 04:48:28,2025-09-25 04:48:28
12708dc7-dfcc-4cda-828f-c1ff1c44e594,Dr. Jennifer,Scott,5493554459,207Z00000X,Scott Pathology,2500 Oak Ave,Anytown,NM,99647,ChIJ92519240888609057716,624-371-9617,,dr.jennifer.scott@yahoo.com,A878919,NM,expired,2025-09-06 04:48:28,validation_agent_001,0.37,2025-09-25 04:48:28,2025-09-25 04:48:28
c7137754-9797-4bbf-918a-9fdf4d87b529,Andrew,Gonzalez,1111111111,208400000X,Gonzalez Radiology,6684 Elm St,Anytown,NE,37101,ChIJ72951272984699473229,432-902-2252,,andrew.gonzalez@gmail.com,B261466,NE,active,2025-06-07 04:48:28,validation_agent_008,0.34,2025-09-25 04:48:28,2025-09-25 04:48:28
b03a5322-e782-420a-a70e-c7e4988233bd,Dr. Jennifer,Wright,1704020146,207R00000X,Wright Internal Medicine,5758 Elm St (MOVED),Anytown,MO,44801,ChIJ88560731377396903520,757-473-5779,,dr.jennifer.wright@outlook.com,C271500,MO,active,2025-07-02 04:48:28,validation_agent_006,0.59,2025-09-25 04:48:28,2025-09-25 04:48:28
42b31974-9488-4739-aaa7-4019ac5dcff1,David,White,2657955215,207V00000X,White Obstetrics & Gynecology,5530 Medical Center Dr,Anytown,LA,47140,ChIJ39624270852448629097,499-867-7486,,david.white@outlook.com,,LA,,2025-03-07 04:48:28,validation_agent_005,0.49,2025-09-25 04:48:28,2025-09-25 04:48:28
7c3450f3-e71f-46e1-aaa0-6fdf811e7a35,Elizabeth,Perez,DUPLICATE_107,207T00000X,Perez Orthopedic Surgery,4041 Second Ave,Anytown,SC,20329,ChIJ12232627507355210979,945-711-9513,422-381-4800,elizabeth.perez@gmail.com,A503125,SC,active,2025-05-19 04:48:28,validation_agent_001,0.17,2025-09-25 04:48:28,2025-09-25 04:48:28
35597721-f923-4a1f-a26d-13616c65e31c,Patricia,Wright,6659774298,207R00000X,Wright Internal Medicine,4567 Professional Pkwy,Canton,OH,49859,ChIJ21886936951766793695,969-577-8098,211-835-7783,patricia.wright@yahoo.com,B467970,OH,suspended,2024-10-09 04:48:28,validation_agent_002,0.43,2025-09-25 04:48:28,2025-09-25 04:48:28
43a7c8d1-47b0-40a0-90e1-ab8c4ff61395,Karen,Clark,6398524866,208500000X,Clark Surgery,8346 Second Ave,Anytown,AZ,35087,ChIJ65793824676993902136,(555) 123-4567,,test..test@domain.com,A442305,AZ,expired,2024-12-12 04:48:28,validation_agent_008,0.59,2025-09-25 04:48:28,2025-09-25 04:48:28
b2b9ff38-9608-4e18-a2e9-a876c2c5dc8c,Matthew,Anderson,2737282424,207K00000X,Anderson Allergy & Immunology,6051 Healthcare Blvd,Anytown,MT,61524,ChIJ11280994513732988847,896-343-7218,,matthew.anderson@gmail.com,B777960,MT,active,2025-09-06 04:48:28,validation_agent_001,0.91,2025-09-25 04:48:28,2025-09-25 04:48:28
ccf24fdf-941c-435d-adf8-4bc04e5961bb,Steven,Smith,2803167638,207X00000X,Smith Orthopedic Surgery,6421 Pine St,Anytown,OR,34070,ChIJ56973062609011998285,555-1234-567,,steven.smith@yahoo.com,B935135,OR,active,2025-01-05 04:48:28,validation_agent_002,0.62,2025-09-25 04:48:28,2025-09-25 04:48:28
ae4d3b10-778a-47b9-924e-9216ea08ec7f,William,Smith,4996512925,208200000X,Smith Plastic Surgery,9537 First St,Anytown,UT,45369,ChIJ10103610324703266336,523-654-4855,,test@domain..com,A650908,UT,active,2025-03-15 04:48:28,validation_agent_008,0.76,2025-09-25 04:48:28,2025-09-25 04:48:28
36bf4146-f1a1-47a6-810e-6c190ae3ac04,Andrew,Gonzalez,8649431808,207R00000X,Gonzalez Internal Medicine,2153 Medical Center Dr,Anytown,VT,39958,ChIJ25766038547459295031,560-215-1271,,andrew.gonzalez@yahoo.com,A237115,VT,expired,2024-12-27 04:48:28,validation_agent_001,0.54,2025-09-25 04:48:28,2025-09-25 04:48:28
50e21e54-8810-4821-ab79-0b944b952c33,Donna,Wright,1111111111,207R00000X,Wright Internal Medicine,963 First St,Anytown,RI,15649,ChIJ91943887888747740523,976-379-7396,,donna.wright@gmail.com,C201702,RI,active,2024-11-28 04:48:28,validation_agent_009,0.43,2025-09-25 04:48:28,2025-09-25 04:48:28
d672b591-769f-4406-9375-5e7d1a1c5946,Dr. Lisa,Robinson,5659162084,207P00000X,Robinson Emergency Medicine,8050 Broadway (MOVED),Anytown,RI,92841,ChIJ81976933294217389262,634-691-9650,,dr.lisa.robinson@outlook.com,A990198,RI,active,2024-10-23 04:48:28,validation_agent_005,0.4,2025-09-25 04:48:28,2025-09-25 04:48:28
07db3def-1efb-4805-9167-4bcb48eb130c,Patricia,Garcia,8661241073,207Z00000X,Garcia Pathology,5876 Main St,Columbus,OH,11563,ChIJ34806056378922661611,738-934-7550,627-776-6618,patricia.garcia@gmail.com,,OH,,2025-08-24 04:48:28,validation_agent_009,0.48,2025-09-25 04:48:28,2025-09-25 04:48:28
ba59b1b2-b801-46ca-b29a-142ac5ecc072,Jessica,Garcia,DUPLICATE_117,208200000X,Garcia Plastic Surgery,9837 Pine St,Anytown,MT,42400,ChIJ82544166978708266090,929-938-4861,238-570-6312,jessica.garcia@gmail.com,C903327,MT,active,2024-10-06 04:48:28,validation_agent_002,0.16,2025-09-25 04:48:28,2025-09-25 04:48:28
2a44ead6-1c8d-46bb-b39e-29370635fb42,Lisa,Torres,0426026766,208300000X,Torres Psychiatry,1078 Pine St,Anytown,KY,36761,ChIJ23354665630314595934,429-381-1869,,lisa.torres@yahoo.com,A835911,KY,suspended,2024-10-23 04:48:28,validation_agent_005,0.36,2025-09-25 04:48:28,2025-09-25 04:48:28
e685d5de-20cd-4dc8-880e-f36b572906e7,Sharon,Martinez,7388799631,208600000X,Martinez Thoracic Surgery,9127 Broadway,Anytown,ID,94915,ChIJ44699058714642029858,555-000-0000,,invalid-email,B300352,ID,expired,2025-07-25 04:48:28,validation_agent_009,0.34,2025-09-25 04:48:28,2025-09-25 04:48:28
f2a2091c-c060-438c-b934-3522ef3e73b7,Robert,Torres,6719134865,207U00000X,Torres Urology,5932 Pine St,Anytown,KY,40336,ChIJ89360541526732093975,461-614-8023,,robert.torres@yahoo.com,A532746,KY,active,2025-06-12 04:48:28,validation_agent_004,0.79,2025-09-25 04:48:28,2025-09-25 04:48:28
79eec9d7-7ae3-44e5-bd80-72e7e6039b05,Patricia,Gonzalez,9707536790,208800000X,Gonzalez Urology,9853 Second Ave,Anytown,NH,73935,ChIJ57934252404470099452,555-123-456,,patricia.gonzalez@yahoo.com,A909376,NH,active,2025-05-19 04:48:28,validation_agent_004,0.57,2025-09-25 04:48:28,2025-09-25 04:48:28
df53b022-28b4-4c24-afaa-38b1a28e0172,Mark,Thompson,8669973294,207K00000X,Thompson Allergy & Immunology,1973 Pine St,Anytown,ND,30311,ChIJ35668514664823800204,800-210-9768,237-741-2273,test@domain,A218445,ND,active,2024-12-05 04:48:28,validation_agent_007,0.57,2025-09-25 04:48:28,2025-09-25 04:48:28
e719f6e4-2fae-452e-bfb6-2cd22f8a35b7,Linda,Jackson,3197614615,208500000X,Jackson Surgery,628 Broadway,Durham,NC,11964,ChIJ12207856497078216201,968-881-7506,,linda.jackson@yahoo.com,A477490,NC,expired,2025-02-14 04:48:28,validation_agent_004,0.34,2025-09-25 04:48:28,2025-09-25 04:48:28
5765a159-b448-4941-804f-af9eac4c6fda,Susan,Torres,123456789,207U00000X,Torres Urology,4518 Professional Pkwy,Raleigh,NC,99413,ChIJ82871883409695032693,976-757-9469,,susan.torres@gmail.com,C550869,NC,active,2025-06-30 04:48:28,validation_agent_005,0.44,2025-09-25 04:48:28,2025-09-25 04:48:28
82e470fc-24fa-4cde-971b-b4d6306d3e21,Dr. Jennifer,Perez,6976904173,207R00000X,Perez Internal Medicine,5624 Oak Ave (MOVED),Reading,PA,36989,ChIJ31798422401813403749,236-800-9664,,dr.jennifer.perez@gmail.com,B741008,PA,active,2025-07-08 04:48:28,validation_agent_004,0.56,2025-09-25 04:48:28,2025-09-25 04:48:28
87bdb1a4-7426-4a8f-9a9a-6932a99d3e9e,Barbara,Robinson,2449226416,208300000X,Robinson Psychiatry,6184 First St,Anytown,CT,14547,ChIJ76284950959314245912,652-827-6547,,barbara.robinson@yahoo.com,,CT,,2025-06-01 04:48:28,validation_agent_006,0.5,2025-09-25 04:48:28,2025-09-25 04:48:28
9784397c-5df9-4f2f-8977-70a8765fff3d,Robert,Robinson,DUPLICATE_127,207N00000X,Robinson Dermatology,823 Professional Pkwy,Anytown,NJ,84227,ChIJ57955878998613570177,747-505-8778,,robert.robinson@gmail.com,C959928,NJ,active,2024-11-26 04:48:28,validation_agent_004,0.15,2025-09-25 04:48:28,2025-09-25 04:48:28
5f18a7a8-4ef9-4f14-90d8-06649d44325d,Ruth,Ramirez,2990889729,208600000X,Ramirez Thoracic Surgery,4268 Medical Center Dr,Anytown,SD,85485,ChIJ99672599591915625427,949-634-9639,,ruth.ramirez@outlook.com,C237358,SD,suspended,2024-11-11 04:48:28,validation_agent_004,0.47,2025-09-25 04:48:28,2025-09-25 04:48:28
f72dabc5-f799-4264-88fe-bbd60617d494,Dr. Sarah,Clark,5383009596,207X00000X,Clark Orthopedic Surgery,291 Medical Plaza,Anytown,MS,50159,ChIJ18517507708457892273,882-880-2801,,test@,A952406,MS,suspended,2025-08-08 04:48:28,validation_agent_003,0.25,2025-09-25 04:48:28,2025-09-25 04:48:28
e2fe7b89-e637-4190-ba8a-01c3cd81a079,William,Jackson,0395089561,207K00000X,Jackson Allergy & Immunology,5254 Elm St,Raleigh,NC,26405,ChIJ31145082671046176188,494-523-7902,,william.jackson@yahoo.com,B147421,NC,active,2025-08-08 04:48:28,validation_agent_010,0.74,2025-09-25 04:48:28,2025-09-25 04:48:28
b92a9e75-f478-46cd-9ec5-9d5cfd46667f,Christopher,Brown,1657408442,207R00000X,Brown Internal Medicine,8208 Pine St,Anytown,VT,36397,ChIJ79601215370571373527,5551234567,306-401-3757,christopher.brown@outlook.com,A616821,VT,active,2025-07-21 04:48:28,validation_agent_003,0.55,2025-09-25 04:48:28,2025-09-25 04:48:28
69c1ec96-46d0-4444-a273-c8d0ca223d13,Dr. Jennifer,Garcia,5993164664,208100000X,Garcia Physical Medicine & Rehabilitation,6894 Second Ave,Anytown,NE,26516,ChIJ72509642217757064683,916-878-4781,,test@domain..com,A226954,NE,active,2025-06-04 04:48:28,validation_agent_002,0.51,2025-09-25 04:48:28,2025-09-25 04:48:28
1bc3e85c-b6dd-4c79-9212-4b685df864f4,Dr. Michael,Harris,5194675992,207Y00000X,Harris Otolaryngology,2913 Health Center Way,Springfield,IL,74219,ChIJ85978021484385034565,996-623-2718,,dr.michael.harris@yahoo.com,A835474,IL,expired,2025-02-22 04:48:28,validation_agent_010,0.34,2025-09-25 04:48:28,2025-09-25 04:48:28
3eb86ccc-dcc1-4929-9b5a-a76471739201,Dr. Jennifer,King,0000000000,207U00000X,King Urology,3081 First St,Hialeah,FL,79757,ChIJ29016832901343950515,597-565-2907,427-551-6540,dr.jennifer.king@outlook.com,B914225,FL,active,2025-02-12 04:48:28,validation_agent_008,0.3,2025-09-25 04:48:28,2025-09-25 04:48:28
6643e6d8-035e-4cc1-bfa5-d6ad9fa03e94,Robert,White,1231092161,207Z00000X,White Pathology,5971 Healthcare Blvd (MOVED),Anytown,NE,28785,ChIJ50528627800794612859,557-265-9695,,robert.white@yahoo.com,C436705,NE,active,2024-11-21 04:48:28,validation_agent_003,0.53,2025-09-25 04:48:28,2025-09-25 04:48:28
291c2f89-120e-40dc-9ad1-ee43a1912d75,Dr. David,Hill,5604425396,207T00000X,Hill Orthopedic Surgery,6915 Main St,Detroit,MI,48713,ChIJ50318897975189406915,770-575-8670,,dr.david.hill@gmail.com,,MI,,2025-06-10 04:48:28,validation_agent_004,0.39,2025-09-25 04:48:28,2025-09-25 04:48:28
11dc948a-aab3-48f6-ab49-569e828c54f9,Mark,Young,DUPLICATE_137,207P00000X,Young Emergency Medicine,8338 Broadway,Anytown,WY,18104,ChIJ46857905553119774459,468-367-8367,,mark.young@outlook.com,A635368,WY,active,2025-04-11 04:48:28,validation_agent_002,0.39,2025-09-25 04:48:28,2025-09-25 04:48:28
a2d0d1e1-b4b9-4d33-9110-eeb2b6ba65d8,Dr. David,Rodriguez,1095314206,208100000X,Rodriguez Physical Medicine & Rehabilitation,1300 Oak Ave,Anytown,MS,49680,ChIJ31497872469924475499,230-691-4320,,dr.david.rodriguez@gmail.com,B814664,MS,suspended,2025-02-22 04:48:28,validation_agent_008,0.38,2025-09-25 04:48:28,2025-09-25 04:48:28
09dcc7e4-2c66-4aff-a65f-f1e7f67f9f11,Robert,Garcia,4102412280,207Z00000X,Garcia Pathology,8101 Park Ave,Anytown,ID,46513,ChIJ81862331765688421160,743-404-7761,724-210-7265,robert.garcia@outlook.com,A891858,ID,expired,2025-01-16 04:48:28,validation_agent_005,0.43,2025-09-25 04:48:28,2025-09-25 04:48:28
3029fdda-9658-4bf0-8bd5-3b892e7a2599,Dr. Michael,Taylor,7184934783,207W00000X,Taylor Ophthalmology,2893 Broadway,Anytown,ND,44412,ChIJ93637857744569768936,834-825-3086,954-358-8009,dr.michael.taylor@gmail.com,B381947,ND,active,2025-04-21 04:48:28,validation_agent_003,0.75,2025-09-25 04:48:28,2025-09-25 04:48:28
0d445aed-c3ea-44ff-9f85-12a534d2f855,Jessica,Garcia,3954942943,207U00000X,Garcia Urology,1737 Health Center Way,Anytown,SD,70175,ChIJ50838822873422965680,999-999-9999,,jessica.garcia@yahoo.com,C385319,SD,active,2024-10-22 04:48:28,validation_agent_002,0.44,2025-09-25 04:48:28,2025-09-25 04:48:28
8ef030c4-c62e-4f35-8128-511129b217e1,Susan,Wilson,1761862263,207U00000X,Wilson Urology,2108 Healthcare Blvd,Anytown,MO,62710,ChIJ86910002587668569035,801-975-2183,,test@domain.com.,C838315,MO,active,2025-09-06 04:48:28,validation_agent_001,0.78,2025-09-25 04:48:28,2025-09-25 04:48:28
24cd0549-9575-4dc3-9560-831be723a4ab,Elizabeth,Scott,0781036334,207V00000X,Scott Obstetrics & Gynecology,7663 Professional Pkwy,Dayton,OH,26566,ChIJ53739644057236313015,898-602-6432,,elizabeth.scott@outlook.com,C146561,OH,expired,2024-09-26 04:48:28,validation_agent_002,0.54,2025-09-25 04:48:28,2025-09-25 04:48:28
2bd59605-987d-42dc-808c-bfa65a183407,Thomas,Williams,1111111111,207N00000X,Williams Dermatology,9276 Professional Pkwy,Anytown,VA,97973,ChIJ49069689322407794709,813-689-1433,,thomas.williams@gmail.com,A920726,VA,active,2025-03-25 04:48:28,validation_agent_001,0.45,2025-09-25 04:48:28,2025-09-25 04:48:28
6481a51e-182c-412b-a78d-d6a7b208bb23,Helen,Moore,3930867105,208300000X,Moore Psychiatry,5926 Park Ave (MOVED),Anytown,WY,28217,ChIJ98173277973051152574,817-852-6792,,helen.moore@yahoo.com,B371654,WY,active,2025-04-20 04:48:28,validation_agent_003,0.62,2025-09-25 04:48:28,2025-09-25 04:48:28
8ecc02fa-58a2-430c-b660-e0cb637153dc,Helen,Moore,2870348354,207P00000X,Moore Emergency Medicine,5175 Professional Pkwy,Anytown,MT,37385,ChIJ86411891647271445651,244-486-4626,,helen.moore@yahoo.com,,MT,,2024-10-07 04:48:28,validation_agent_007,0.59,2025-09-25 04:48:28,2025-09-25 04:48:28
a11d1343-6c04-4b52-b5b4-4333eccdbd60,Thomas,Rodriguez,DUPLICATE_147,207W00000X,Rodriguez Ophthalmology,5482 Broadway,Anytown,NH,85632,ChIJ13257051635163078052,946-436-2165,,thomas.rodriguez@outlook.com,A306729,NH,active,2025-08-24 04:48:28,validation_agent_005,0.31,2025-09-25 04:48:28,2025-09-25 04:48:28
a5059eb7-ac99-4fad-8856-2a096f42585e,Dr. Jennifer,Robinson,2086055653,207N00000X,Robinson Dermatology,8479 Pine St,Anytown,OR,40728,ChIJ78518356104551702586,445-846-4125,,dr.jennifer.robinson@yahoo.com,C868283,OR,suspended,2025-07-11 04:48:28,validation_agent_004,0.42,2025-09-25 04:48:28,2025-09-25 04:48:28
d01b8b26-4891-4cac-8d70-a5f01d0b398e,Joseph,Flores,9293087785,208800000X,Flores Urology,530 Pine St,Anytown,NH,14251,ChIJ74214563210462462946,446-939-3964,713-318-1613,test@domain,A610811,NH,expired,2024-10-16 04:48:28,validation_agent_004,0.58,2025-09-25 04:48:28,2025-09-25 04:48:28
6ae5920d-9f40-48fd-9457-262bd89585b0,Karen,Martinez,0712080520,207Q00000X,Martinez Family Medicine,420 Second Ave,Anytown,MS,91576,ChIJ93382925805380606249,691-935-7740,743-762-7981,karen.martinez@gmail.com,B228362,MS,active,2025-06-27 04:48:28,validation_agent_002,0.85,2025-09-25 04:48:28,2025-09-25 04:48:28
3375f164-b77e-4fe3-b289-5d083688ca81,Sarah,Lewis,9556254782,207T00000X,Lewis Orthopedic Surgery,6284 Medical Plaza,Joliet,IL,32927,ChIJ87870664973252829913,5551234567,,sarah.lewis@gmail.com,B240011,IL,active,2025-09-01 04:48:28,validation_agent_009,0.67,2025-09-25 04:48:28,2025-09-25 04:48:28
20faaf72-6884-450c-b57e-3097b2b4efc6,Joseph,Thomas,5133107809,207X00000X,Thomas Orthopedic Surgery,5862 Second Ave,Anytown,MN,96955,ChIJ18029501227719941928,725-409-8750,,test@,C202313,MN,active,2025-06-29 04:48:28,validation_agent_005,0.61,2025-09-25 04:48:28,2025-09-25 04:48:28
5d1d61b7-401a-4d3c-8c4c-35c5255d0c44,Jennifer,Martin,6586599562,208400000X,Martin Radiology,5679 Broadway,Anytown,OR,48937,ChIJ22278164989715457207,644-367-8303,910-319-1580,jennifer.martin@outlook.com,A583644,OR,expired,2025-05-16 04:48:28,validation_agent_003,0.59,2025-09-25 04:48:28,2025-09-25 04:48:28
d8a17dbf-a883-4ad9-83cb-fe515fad4480,Robert,Garcia,123456789,207T00000X,Garcia Orthopedic Surgery,2441 Medical Plaza,Anytown,CO,97183,ChIJ67956365523928932530,539-731-9609,936-447-9654,robert.garcia@yahoo.com,B718626,CO,active,2024-11-01 04:48:28,validation_agent_010,0.41,2025-09-25 04:48:28,2025-09-25 04:48:28
24281a66-54ca-4561-81cd-d01164117b41,Michael,Young,5547268574,207U00000X,Young Urology,171 Second Ave (MOVED),Anytown,CT,40117,ChIJ32140245614741857061,875-328-8994,,michael.young@gmail.com,B191708,CT,active,2025-03-16 04:48:28,validation_agent_006,0.5,2025-09-25 04:48:28,2025-09-25 04:48:28
19794928-6e70-4fd7-934a-d4c331899521,Sharon,Johnson,5392673832,207V00000X,Johnson Obstetrics & Gynecology,4389 Oak Ave,Anytown,RI,85003,ChIJ76628937960070562056,208-637-8582,,sharon.johnson@gmail.com,,RI,,2025-04-14 04:48:28,validation_agent_005,0.44,2025-09-25 04:48:28,2025-09-25 04:48:28
